0,1
True,"Odličan, bogat i povoljan gablec ispod 40 kn, brza usluga"
True,Gablec 50kn glavno jelo i salata. Obilno i ukusno. Terasa ugodna u hladovini.
False,Dnevna ponuda za normalan iznos.Okus iste nista specijalnoOsoblje ugodno
False,"Sve super, samo konobari slabo prate tko je poslužen a tko ne."
False,Konobari ok. Porcije su velike ali hrana nije uvijek najbolja.
False,"Mlađi konobar izuzetno neugodan, rekao bih i neodgojen."
False,"Super je sve, ali su nam zaboravili dati 2x po 9 nugetsa tako da obavezno provjerite jesu li vam sve dali."
True,Odlično mjesto za popiti kavu s mlijekom.Usluga 5+. 👍👍
True,"Svaka čast ekipi!!!!! Došla gladna, otišla sita i to sve u piđami!!!! Pusa svoj ekipi u večerašnju smjeni!!!!!!!"
False,Razočaravajući ali totalno razočaravajući McFlurry Tiramisu. Niti se osjeti kava niti rum. Kao vuče na stracciatellu ali niti to nije. Stvarno jako jako loše 😩😩😩
False,"Malo su spori,ali rade punom parom. Uglavnom se čeka u redu i do 20 min"
False,coffee shake dolazi vec zaseceren (ne mozes dozirati svoju dozu secera za kavu)
False,Očajno. Loše uredjeno. Baš otužno. Nema tu hrane samo puno papira. A nije ni jeftino. Kava 10 kn itd
False,2 sladolea i 2 soka sam cekala vise od 10 minutaOsobe koje su bile iza mene su dobile prije i to burgerePrije je bio bolji restoran
True,McDonalds je uvijek sigurna opcija ako idete van s nekim i želite negdje sjesti i predahnuti. Ovdje se može uzeti i kava ako niste gladni. Osoblje je pristojno i uljudno. Zbog ovih razloga dajem pet zvjezdica.
True,Znaci klopa je pregenijalna. Wow prejeli se i sve je bilo vrlo ukilusno
False,"Dobra hrana, ambijent i ljubazno osoblje. Nedostatak je manjak parkirnih mjesta."
False,"Fina hrana, velike porcije po pristupacnim cijenama. Ljubazno osoblje"
True,"Hrana uvijek obilna, ukusna i od kvalitetnih sastojaka, cijene visoke, ponuda piva dobra."
False,Dobro je jeftino ali nije radio ženski wc pa su isle u muski
True,Dobra i ukusna hrana. Porcije su zadovoljavajuce. Cijene prihvatljive.
True,"Odlična hrana, pogotovo roštilj. Pogled na jezeero, regatnu stazu, blizina javnog prijevoza!"
True,Uz jezero....mirna i prijatna atmosfera.Hrana ukusna i usluga odlicna.
True,"Ambijent domaći a otmjen. Hrana dobra i izbor dobar. Vino kvalitetno i pristupačno. pogled zanimljiv, parking blizu."
True,"Jako ugodno mjesto, dobra klopa i vrhunsko osoblje🙂"
False,Cijena je prevelika za pruženu uslugu i jelo. Porcije se ne poklapaju s onim što piše na jelovniku.
True,"Mjesto uz samo jezero, ok ambijenta i  ukusne hrane no mozda za one malo gladnije male porcije."
True,Odlična hrana. Idealno za ručak vikendom poslije šetnje oko jezera.
True,"Sve za 5 ,ambijent ,hrana osoblje. Treba posjetiti!"
False,"Skloni su varanju, zaborave donijeti naruceno jelo i pice, ali su revni u pisanju racuna :)"
True,Odličan gablec za povoljnu cijenu i ugodan ambijent
True,"Ugodna atmosfera , dobra hrana , pivo bi moglo biti malo jeftinije"
False,"WC katastrofa vrata se ne daju zatvoriti,konobari neljubazni,piva preskupa"
False,Jako dobar rostilj i jako usluzno osoblje. Prostor ....? Ali zbog hrane palac gore.
True,"Izvrsno osoblje,hrana odlična ambijent ugodan!Sve pohvale...."
True,Vrhunski ugođaj uz isto takvu hranu...posluga na nivou...jedina zamjerka je skuplja vinska lista ali uz sve drugo to je zanemarivo
True,Ugodno mjesto i dobra hrana + prof. osoblje. Obavezno posjetite
True,Izvrstan restoran !Za obiteljski ručak/večeru ili intimnije proslave.Hrana je izvrsna raznolika od ribe do mesa.Svakako za preporuku.Odličan!
True,"Velike porcije kvalitetne hrane..cijene zadoboljavajuće usluga i vlasnik ( stalno prisutan), savršeni. Preporuka, bez razmišljanja."
False,"Strašno razočarani.Porcije su toliko male i oskudne, tek toliko kupusa , hladno pogrijani restani krumpir,mesa za tri zalogaja, češke knedla u obliku tri podgrijano zapečena tanka nareska , trebali smo ustati i otići. Cijena kao da je za 10☆. Ne pamtim nešto ovako loše.Konobar je uslužan."
True,"ugodna atmosfera, uz uvijek dobro pivo🍻, a i klopa im je 🔝 ,,osoblje uslužno i uvijek spremno na šalu ,,sve pohvale👏🏻"
True,Nema Boljehvala bratu Krunu za gostoprimstvo i vidimo se u İstanbulu u Balkan kafani
False,"Jako ugodno mjesto,šteta što nemaju više vrsta burgera u ponudi. Piva odlična!"
True,"Jako ugodan ambijent, zanimljiv meni, sezonske pive i simpatično osoblje. Klopa je fina i brzo dođe.Kad god trebam klopat u Zagrebu, dođem simo i ne budem razočarana, naprotiv. Preporučam! 👌👌👌"
False,"Piva je dobraHrana je daleko preskupa, 70 kn za jedna pileca prsica, a da je bar vrhunskog okusa, nije uopce. Kruhici su tvrdi i iskreno nisam sigurna da nisu pola tjedna stari. Not worth it"
True,"Odlična hrana, krasan ambijent i lokacija, profesionalno i ljubazno osoblje🙂Za svaku preporuku🙂"
False,"Vrlo dobra hrana, ugodan ambijent i ljubazno osoblje."
True,"Vrhunska posluga, hrana, vino.Jedan od nadjrazih restorana mnogo mojih poznanika. Preporucujem"
True,"Vrhunski. Preporučujem. Uz raznovrsna jela i bogatu vinsku ponudu vrhunska, rijetko dobra janjetina"
True,"Vrhunska hrana, ugodan ambijent i profesionalno osoblje.... Izvrstan izbor za poslovne ručkove i večere."
True,Ukusno i fino. Dosta velike porcije. Brza i kvalitetna usluga. Osjecaj kao da smo negdje na moru. Super!
True,"Vrhunska jela, bilo mesna ili riblja. Usluga za poželjeti a sve zajedno za preporučiti."
True,Extra..kao i uvijek..gosp.Ivek i svi drugi na profesionalnom nivou....
True,Osvježavajuće Hendrix pivo uz židovsko nacionalno jelo falafel pravo je otkriće.Ugodna terasa uz vrhunsku uslugu jamac su povratka.
True,Odlična piva i hrana. Ugodna atmosfera. Osoblje profesionalno. Cijene prihvatljive. Velika terasa.
False,Katastrofa čekao sam konobara 45 minuta i nikada se nije pojavio...... GROZNO!!
True,Odlična pivovara. Hrana jako ukusna. Odličan izbor točenih piva. Preporučam svakako.
False,"Definitivno previsoke cijene za kvalitetu hrane, odnos plaćeno - dobiveno je po meni poprilično nizak."
False,Uredno i lijepo opremljeno mjesto....Ugodno osoblje......😀
True,"Znaci sve za ugusiti se kolko je ukusno, a cevapi...spomenik dignit onom ko ih radi. Enough said."
True,"Najbolji čevapi i lungić u Zagrebu, ljubazno osoblje"
False,"Usluga odlična, kao i hrana. Roštilj ili nešto sa žara  i nema greške."
True,"Ugodna atmosfera, dobra hrana,  ljubazno osoblje. Preporučam"
False,"Lokacija je izvrsna, posluga solidna, a hrana je prosjecna...moglo bi se tu jos stosta doraditi..."
False,"McDonalds ko McDonalds. Visoke cijene, male porcije. Moze se sjediti i vani, u ogradjenom prostoru, zgodno je što ima penjalicu/tobogan za djecu. Problem je blizina Zagrebačke avenije."
True,"Ako već idemo u njihove restorane onda u Zagrebu, gdje ih ima mnogo, odemo u ovaj na Vrbanima. Nešto ima što nam odgovara..."
False,Cijene su enormne za porcije koje su mikro... Hamburger doslovno možete pojesti u samo 3 zalogaja. Cijene nisu nimalo realne za premale porcije.
True,"Odlično, brzo, točno, nema dugo čekanja iako je red"
True,"Super mjesto, brza usluga. Idealno za naletit pojest nešto na brzinu ili popit kavu uz kolač."
False,"Brza i adekvatna usluga, brza hrana za one koji vole hamburgere, pomfrit, coca colu, mjesto gdje se možete opustiti uz svoju obitelj te ima tobogan za djecu. Ukljucen Happy Meal za djecu uz prikladnu igracku"
True,Vrhunsko mjesto sa odličnom hranom i kvalitetnim vinima. Za svaku preporuku.
False,"Ugodan ambijent, super pozicija. Hrana mi je bila malo neslana."
True,Vrlo ljubazno osoblje...odlična hrana...jako ugodan ambijent..
True,Kao i uvijek - čista desetka !!!! Najbolji roštilj u Zagrebu pa i šire !!!!
True,"Ukusna hrana, ugodan ambijent, dobra usluga. Nije za svaki džep."
True,"Odlično, pohvale i za vrhunsko pivo i hranu, usluga top!"
True,"Lijepo i ugodno, terasa u ovo ljetno doba je vrlo prozračna, u sjeni, a hrana je ukusna i domaća"
False,"Bili na jednom obiteljskom ručku.Teletina ispod peke koja se nudi nedjeljom ništ posebno.Više maščobe nego mesa ,nezačinjeno.Rebrica srednja žalost , suha nezačinjena. Vege  trganci sa minum  povrča i nezačinjeno.  Gulaš nezačinjen, baza samo puno luka koji se nije raskuhao  nego je još hrskao  pod zubom .Ništ posebno za tu cijenu .Nebi ponovio taj doživljaj.😔"
False,"Naručena plata za dvije osobe (158 kn) i porcija čevapa (42 kn). Meso u plati prepečeno i suho (kotlet debljine 5 mm), a u porciji čevapa 8 osrednjih čevapa. Uz sve to 4 šnite kruha. Pa za 200 kuna ste mogli bar sami kruh ispeći (imate tijesto za pizzu) ili dati lepinje.Jedino kaj je vredilo je piva.Ove dvije zvjezdice samo za dostavljača Wolta."
False,"Odlučili smo posjetiti pivnicu Medvedgrad jer jos nismo bili tamo. Ugodan ambijent. Sjeli se za stol da bi večerali. Konobar dolazi do nas (naslanjajući se na stol) pita jesmo li odlučili. Naručili smo odrezak i pivnički burger. Dosta smo čekali iako nije bila gužva. Kada smo konačno dobili jelo, jelo je bilo hladno. Konobara nigdje da pita dal trebamo nešto. Tek nakon sat vremena došao."
True,"Odlično mjesto za sjest ....popiti, pojesti pojedinacno ili s većom grupom  po pristojnim cijenama za Zagreb."
False,"Hrana ok naručiš za dvoje dobiješ za troje ,usluga vrhunska sve je dobro i ukusno hvala!"
False,"Lijepa lokacija uz jarunsko jezero!uvijek ugodan ambijent,profes. Osoblje i fina klopa!"
True,Gospod Ivan voditelj i vrlo profesionalan konobar- hrana pripremljena od domacih svjezih namirnica
True,Odlicna hrana i preljubazno osoblje. Pristojna cijena
True,"Najfinija juha od rajcice ikad, da mi je nabaviti recept 😂"
False,"Dugo se ceka narucena hrana koja nije bog zna sto, a cijene su previsoke"
True,Vrhunska ekipa i najbolje meso s rostilja u gradu ;)
False,Dobro mozda malo vise parking mjesta hrana odlicna
True,"Vrhunski rostilj,ugodno osoblje,odlican prostor cista 5-ica"
False,"Danas katastrofa, kad moram u MC drive čekati 1 tost i jedan meni 20 minuta."
True,Moj muz uziva u Megicu i najbolje bi bilo da se zakonom stavi pod obavezna hrana svigdje!  ;)
True,Novo uređen te samim time jedan od najboljih u Zgb
True,"Najbolji McDonald's u Zagrebu,uvijek je sve svjeze napravljeno."
False,"Iako mi je to u susjedstvu, tek nedavno svratio na pohance i pomfrit.Zadovoljan ambijentom i uslugom."
True,"Veliki protok ljudi, ponekad gužva ali djelatnici uspijevaju sve poslužiti."
False,"Nemaju baš uvijek svježe sendviče, inače vrlo brzi i efikasni"
True,"Nisam previše od McDonaldsa, osim za sladoled, ali me uvijek oduševi njihov ustroj i sistem rada ko po špagici, kao i čistoća."
False,Grozno. Gužve na glavnoj cesti se čeka. I onda dobim hladan pomfri
True,Kada se zaželiš finog slatkača svakako odite u Mekić!
False,"Mc je dobar ali ima malo mjesta za sjedenje,Pa moramo stajat ili na nesto stavit pa stajat"
True,"Bili na driveu, jako mlada ekipa, jako uslužni, hrana super"
True,"Jako loš drive prilaz, ali definitivno su najbrži u Zagrebu :)"
False,Sve što ti treba za pojesti nešto sa nogu. Uredno i sve po pravilima.
False,"Ok,samo ne razumijem zasto vam je djelatnica vani izlozena coroni?"
True,Stvarno nigdje na svijetu nema brže usluge hranu ne treba komentirati
False,"Premalo djelatnika , red auta po sred brze ceste neka dok se ne desi sudar."
True,Došli smo na čašicu razgovora i pojeli izvrsnu čvarkušu
False,"Flaširano pivo(zlatni medvjed) izvrsno, točeno koda je razvodnjeno.Hrana(plate) su bile oskudne, meso žilavo i sa mirisom koji roštilj ne bi smio imati, čevapi su bili jedino jestivo meso. Zapečeni grah je katastrofa.Ako idete na pivu uzmite flaširno i nećete pogriješiti.Konobar koji nas je posluživao je te noći bio ljut na cijeli svijet no to je manji problem."
True,"Osoblje vrhunsko, pri zadnjem posjetu zbog vrućine nisam se osjećala dobroZamolila sam hladne vode i za manje od minute ista je sa ledom bila ispred mene. 🙂 Hvala gospodo konobari, cijenimo Vaš trud i rad i zbog Vas smo gosti već godinama. Vi gospodo konobari Vašom ljubaznošću i kulturom dajete ovoj pivnici mjesto koje se ne zaobilazi ako se nađeš u centru grada.Vi ste Centar grada.Lijepi pozdravIva-Manuela 🙂"
False,"Bili smo kad je bio Happy Hour i nismo izašli sretni. Medina šapa je 15 kn i premala je za gladnu mušku osobu s obzirom da je redovna cijena jedne 30 kn. Uz tragove luka i ajvara dobiju se 4 ćevapičića.Piva je fina i cijene su ok. Usluga i ambijent super!Note: prije par godina vesela vura trajala je 2 sata(a ne jedan), sve pive i par jela su bili 9 kn (a ne 15 kn jelo, a pive izbačene)"
False,"15.9. narucili cevape, mazalice, 3 porcije sporo pecenih rebara. Mazalice i cevapi jestivi, rebra nejestiva! Niti su sporo pecene ni pecena do kraja, umjetni umak, stari krumpir, uzas. Vratili smo. Pivo standardno dobro. Zavrsili u Bogovicevoj u Al dente. Savrsenstvo!"
True,"Ako je gužva na drive Inn , može se zaobići po desnoj strani da se dođe do parkinga i brže je uzeti unutra..."
False,Užas gužve unutra gužve vani čekanje od više 20min. Katastrofa
False,"Ima nesto manju terasu vani. Parking je malo manji, za drive iin ima jako malo mjesta, brzo se guzve stvore."
False,Standardno iako bi se cijene mogle malo korigirati. Niže naravno
False,Često vrlo velika gužva i uglavnom nema mjesta za parking. Ostalo je OK.
True,"Restoran za djecu ali meni omiljeni, pogotovo što mogu iz auta naručiti i dalje voziti i jesti."
False,"Zna se dugo čekati, osobizo drive, osobito između 10 i 12"
True,"Usluga brza i odlična, osoblje stručno i ljubazno, cijene prihvatljive"
True,"Ugodna atmosfera, fina jela, lijepi pogledi prema jezeru"
True,"Jako fina hrana,lijep prostor i ljubazno osoblje :)"
True,"Dobra hrana, desert odličan, usluga jako dobra,lijep ambijent"
False,"Hrana jako ukusna, ali osoblje i sam vlasnik jako neljubazni i nervozni."
True,Vrh....top!!!!...posebne pohvale za dostavu!!!👌👌👌👌
True,Usput. Vrlo praktično. Brzo. U principu ne volim takvu vrstu restorana ali klinci nagovore!
True,Ljudi se često žale kako malo dobiju hrane za 30 kn
True,"Ovdje se zaposljava veliki broj ljudi,a zaraduje se i proizvodi velik spektar lijekova."
True,"Najblizi i najdrazi,sve 5.Mogli bi cesce uz menie djeliti case ko vani npr Njemacka"
True,"Prekrasan, prostrani McDonalds, sa lijepom velikom terasom u hladu. Ukusan brzi obrok u ugodnom okruženju."
True,Uvijek friško. Svako ljeto obavezan ručak na putu do mora.
True,Ma to je za djecu ne mozes se najesti niti da hoces a i za moj ukus je preskupo ako se odrasli ljudi zele najesti
True,"Uvijek brzi, uredni, izbor klasika..pa tko voli..ne preporučam često, ali ponekad..danas sladoled!!"
False,Hrana se unazad 5 godina progresivno kvari. Usluga je ostala dobra.
False,"Gužva, pretrpani su poslom večinom, no izvrsno se nose sa tim!"
False,Spora usluga. Nema kiosk/ekrana za naručiti. WC se polako raspada.
False,"Stalno je gužva, vjerujem s razlogom (nije hrana)."
True,Subotom prije fuša po kavu i doručak. S kuponima su pogodili.
False,"Usluga vrhunska, ugođaj dobar, kvaliteta hrane ispod renomea."
False,"Konstantano dobar restoran. Cijene nisu niske, ali sve adekvatno kvaliteti."
True,Super brza  hrana za onoga tko to voli.. Uredno.. Čisto.. Uslužno
False,"Neznam sta je danas , kolega dobio polupraznu tortilju a meni u smokeyu ni jedan kiseli krastavac ."
False,Hrana kao u kokošinjci!! Neznam odakle dozvola za sanitarne uvjete!!
True,Odlično.  Usluga je brza i jednostavna..osoblje vrlo ljubazno.
True,"Prvi Mc u Hrvata,bio sam na otvorenju davno,dobili smo besplatno hamburger!!:''*""""""'svaka fast......."
True,Budweiser toceno i prefina klopa joj pa to je to mlac dobar tek
True,"Vrhunska klopa, muzika, osoblje...sve top top top!👏👍👌"
True,"Jarun, Zagrebačko more! + Dvori idealno za druženje"
True,"Ukusno, ugodna atmosfera, odlicna usluga. Velika preporuka"
False,Jedan od najposjećenijih ladica uz Jarunsko jezero
False,"Jeo sam jako fini steak i konobari su ljubazni. Eventualno malo skupo, ali to je ok"
True,Ugodna atmosfera i jako ljubazno osoblje+ super hrana.
True,Uvjek nesto nabrzinu se moze pojest. Djeca uzivaju...sladoled najbolji
